id;titulo;data_de_abertura;status;data_de_fechamento;requerente_id;categoria;localizacao;descricao;atribuido_grupo_tecnico;cidade;responsavel_id;qtd_monitor;cidade_normalizada;cidade_ibge;codigo_ibge
59600;Sistemas: Sistema de Processos;13-11-2025 18:26;Fechado;14-11-2025 10:58;USER_a003eab9;SISTEMAS;SEDE CENTRAL II;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - [NOME_REMOVIDO] [TERMO_INTERNO] - Administrativos > Assessoria técnica de atendimento ao cidadão
2) CARGO: : [NOME_REMOVIDO] ao Cidadão
 

DE [NOME_REMOVIDO]?

3) SELECIONE: : e-MP
 

O QUE DESEJA SOLICITAR?

4) SELECIONE: : Solicitações
 

INFORMAÇÕES OBRIGATÓRIAS:

5) TELEFONE PARA CONTATO: : [TELEFONE_REMOVIDO]
6) [NOME_REMOVIDO]: : 
[NOME_REMOVIDO] mudança realizada por [NOME_REMOVIDO] Atendimento ao Cidadão para [NOME_REMOVIDO] ao Cidadão, a [NOME_REMOVIDO] ao Cidadão ainda não foi excluída do [NOME_REMOVIDO]-MP.

Reporto que os processos já foram todos migrados manualmente por essa servidora e toda a equipe já foi instruída a usar apenas a [NOME_REMOVIDO] ao Cidadão.

Solicito novamente essa alteração haja vista já ter sido solicitada por e-mail enviado no dia 03/11/2025.

Desde já agradeço imensamente a atenção,

Júlia

 

 

[NOME_REMOVIDO] DE ALMEIDA <[EMAIL_REMOVIDO]>
[NOME_REMOVIDO] nova [NOME_REMOVIDO] nos Sistemas
8 mensagens
[NOME_REMOVIDO] DE ALMEIDA <[EMAIL_REMOVIDO]> 3 de novembro de 2025 às 13:41

Diretoria'' <[EMAIL_REMOVIDO]>
Prezados colegas, boa tarde!
Considerando a criação da Unidade ''[NOME_REMOVIDO] ao Cidadão'' e da extinção da Unidade ''[NOME_REMOVIDO] ao Cidadão'';
solicito que seja alterada nos sistemas de gerência de processos e de recursos humanos, haja vista algumas
inconsistências percebidas no sistema de ponto e no [TERMO_INTERNO].
Desde já, agradeço demais a atenção! Boa semana!
Atenciosamente,
[NOME_REMOVIDO] do [TERMO_INTERNO] e [NOME_REMOVIDO] ao Cidadão
[MATRICULA_REMOVIDA]
[NOME_REMOVIDO] ao Cidadão / Diretoria-[NOME_REMOVIDO]/whatsapp: [TELEFONE_REMOVIDO]
[NOME_REMOVIDO] <[EMAIL_REMOVIDO]> 3 de novembro de 2025 às 13:41

Olá.
Estou em período de férias. Por favor,
contatar [NOME_REMOVIDO] <[EMAIL_REMOVIDO]>
ou enviar e-mail para [EMAIL_REMOVIDO] <[EMAIL_REMOVIDO]>
Obrigado!
--
*[NOME_REMOVIDO]*
[NOME_REMOVIDO] [NOME_REMOVIDO]
[EMAIL_REMOVIDO]
[NOME_REMOVIDO] DE ALMEIDA <[EMAIL_REMOVIDO]> 3 de novembro de 2025 às 13:41

Edi...encaminhando e-mail enviado para a [TERMO_INTERNO].
Obrigadinha,
Júlia
[[NOME_REMOVIDO] mensagens anteriores oculto]
[NOME_REMOVIDO] DE ALMEIDA <[EMAIL_REMOVIDO]> 3 de novembro de 2025 às 13:47

13/11/25, 18:20 E-mail de [NOME_REMOVIDO] RN - [NOME_REMOVIDO] nova [NOME_REMOVIDO] nos Sistemas
[URL_REMOVIDA] 1/3
[NOME_REMOVIDO]

------------------------

Date: seg., 3 de nov. de 2025 às 13:41

Diretoria <[EMAIL_REMOVIDO]>
Prezados colegas, boa tarde!
Considerando a criação da Unidade ''[NOME_REMOVIDO] ao Cidadão'' e da extinção da Unidade ''[NOME_REMOVIDO] ao Cidadão'';
solicito que seja alterada nos sistemas de gerência de processos e de recursos humanos, haja vista algumas
inconsistências percebidas no sistema de ponto e no [TERMO_INTERNO].
Desde já, agradeço demais a atenção! Boa semana!
Atenciosamente,
[NOME_REMOVIDO] do [TERMO_INTERNO] e [NOME_REMOVIDO] ao Cidadão
[MATRICULA_REMOVIDA]
[NOME_REMOVIDO] ao Cidadão / Diretoria-[NOME_REMOVIDO]/whatsapp: [TELEFONE_REMOVIDO]
----------

Date: seg., 3 de nov. de 2025 às 13:41

[[NOME_REMOVIDO] mensagens anteriores oculto]
----------

Date: seg., 3 de nov. de 2025 às 13:41

[[NOME_REMOVIDO] mensagens anteriores oculto]
[NOME_REMOVIDO] <[EMAIL_REMOVIDO]> 3 de novembro de 2025 às 14:07

Boa tarde, Júlia!
Na verdade a unidade foi criada desde o dia 20/10 e a antiga só pode ser desativada após a mudança de LOTAÇÃO de
todos os servidores para a nova.
Fiz um plano de ação e compartilhei com todos os envolvidos, pena que as providências não foram tomadas em
tempo hábil.
[[NOME_REMOVIDO] mensagens anteriores oculto]
--
[NOME_REMOVIDO] [NOME_REMOVIDO]-[NOME_REMOVIDO].: funcional: [TELEFONE_REMOVIDO]
📑 [NOME_REMOVIDO] para [NOME_REMOVIDO] Nº 114_2025-[TERMO_INTERNO]_RN.pdf
250K
[NOME_REMOVIDO] DE FARIAS <[EMAIL_REMOVIDO]> 4 de novembro de 2025 às 08:37

<[EMAIL_REMOVIDO]>
Cc: [NOME_REMOVIDO] DE ALMEIDA <[EMAIL_REMOVIDO]>
13/11/25, 18:20 E-mail de [NOME_REMOVIDO] RN - [NOME_REMOVIDO] nova [NOME_REMOVIDO] nos Sistemas
[URL_REMOVIDA] 2/3
Bom dia pessoal,
Segue email de Julia para atendimento.
Atenciosamente,
[[NOME_REMOVIDO] mensagens anteriores oculto]
--
[NOME_REMOVIDO] [NOME_REMOVIDO] do [NOME_REMOVIDO] do [NOME_REMOVIDO] TI
Atendimento ao Cidadão <[EMAIL_REMOVIDO]> 11 de novembro de 2025 às 17:14

[NOME_REMOVIDO] <[EMAIL_REMOVIDO]>
Prezados, Boa noite!
Informo que no [NOME_REMOVIDO] [TERMO_INTERNO] ainda não aparece a Unidade ''[NOME_REMOVIDO] ao Cidadão'' e sim a
antiga ''[NOME_REMOVIDO] ao Cidadão''. Solicito informações acerca da alteração das Unidades em
razão de estar precisando realizar algumas atividades como, por exemplo, a renovação da GAE de uma serviora e
ter que fazer na Unidade antiga. Receio ter algum problema depois.
Desde já, agradeço demais a atenção! Boa semana!
Atenciosamente,
[NOME_REMOVIDO] do [TERMO_INTERNO] e [NOME_REMOVIDO] ao Cidadão
[MATRICULA_REMOVIDA]
[NOME_REMOVIDO] ao Cidadão / Diretoria-[NOME_REMOVIDO]/whatsapp: [TELEFONE_REMOVIDO]
[[NOME_REMOVIDO] mensagens anteriores oculto]
[NOME_REMOVIDO] <[EMAIL_REMOVIDO]> 11 de novembro de 2025 às 17:14

Olá.
Estou em período de férias. Por favor,
contatar [NOME_REMOVIDO] <[EMAIL_REMOVIDO]>
ou enviar e-mail para [EMAIL_REMOVIDO] <[EMAIL_REMOVIDO]>
Obrigado!
--
*[NOME_REMOVIDO]*
[NOME_REMOVIDO] [NOME_REMOVIDO]
[EMAIL_REMOVIDO]
13/11/25, 18:20 E-mail de [NOME_REMOVIDO] RN - [NOME_REMOVIDO] nova [NOME_REMOVIDO] nos Sistemas
[URL_REMOVIDA] 3/3";SUPORTE SISTEMAS;Natal;USER_ed78a147;0;natal;Natal;2408102
59599;Sistemas: Sistema de Processos;13-11-2025 18:20;Fechado;14-11-2025 11:01;USER_a003eab9;SISTEMAS;SEDE CENTRAL II;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - [NOME_REMOVIDO] [TERMO_INTERNO] - Administrativos > Assessoria técnica de atendimento ao cidadão
2) CARGO: : [NOME_REMOVIDO] ao Cidadão
 

DE [NOME_REMOVIDO]?

3) SELECIONE: : AtendeMP
 

O QUE DESEJA SOLICITAR?

4) SELECIONE: : [NOME_REMOVIDO] sistema
 

INFORMAÇÕES OBRIGATÓRIAS:

5) TELEFONE PARA CONTATO: : [TELEFONE_REMOVIDO]
6) DESCRIÇÃO DO PROBLEMA/DÚVIDA: : 
[NOME_REMOVIDO] mudança realizada por [NOME_REMOVIDO] Atendimento ao Cidadão para [NOME_REMOVIDO] ao Cidadão, a GAC ainda não foi criada no [TERMO_INTERNO] e a ATACID, excluída.

Solicito novamente essa alteração.

Desde já agradeço imensamente a atenção,

 

Júlia

 

ANEXO:

7) : Documento anexado";SUPORTE SISTEMAS;Natal;USER_ed78a147;0;natal;Natal;2408102
59592;Sistemas: Sistema de Processos;13-11-2025 16:35;Fechado;17-11-2025 07:26;USER_b09e4df5;SISTEMAS;JOÃO CÂMARA;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : [NOME_REMOVIDO] > 2ª [NOME_REMOVIDO] justiça
2) CARGO: : pmj
 

DE [NOME_REMOVIDO]?

3) SELECIONE: : e-MP
 

O QUE DESEJA SOLICITAR?

4) SELECIONE: : [NOME_REMOVIDO] sistema
 

INFORMAÇÕES OBRIGATÓRIAS:

5) TELEFONE PARA CONTATO: : [TELEFONE_REMOVIDO]
6) DESCRIÇÃO DO PROBLEMA/DÚVIDA : 
Boa tarde, 

Eu abri o chamado 0059280. [NOME_REMOVIDO] NO E-MAIL, MAS EU [NOME_REMOVIDO] DO [NOME_REMOVIDO] E-MP. 

[NOME_REMOVIDO]?

AGRADEÇO. 

 

ANEXO:

7) : Nenhum documento anexado";SUPORTE SISTEMAS;João Câmara;USER_c3d41bf5;0;joao camara;João Câmara;2405801
59588;E-mail Institucional: Inclusão/[NOME_REMOVIDO] [LOGIN_REMOVIDO] Grupo/Lista;13-11-2025 15:38;Pendente;;USER_01eb4aa0;DINFRA > E-MAIL INSTITUICIONAL;SEDE ADMINISTRATIVA I;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - [NOME_REMOVIDO] PMJs > [NOME_REMOVIDO] PMJs da Cidadania (25º,49º)
 

O QUE DESEJA SOLICITAR?

2) SELECIONE : Inclusão/[NOME_REMOVIDO] [LOGIN_REMOVIDO] Grupo/Lista
 

 INFORMAÇÕES OBRIGATÓRIAS:

3) INCLUSÃO OU EXCLUSÃO? : Inclusão
4) [LOGIN_REMOVIDO](S) USUÁRIO(S): : 
 samua.gois

5) ENDEREÇO(S) DO(S) GRUPO(S) OU LISTA(S): : 
[EMAIL_REMOVIDO]

6) [NOME_REMOVIDO]? : Não
7) [NOME_REMOVIDO] ACESSO: : 30-11-2025 
 

ANEXO:

8) : Nenhum documento anexado";SUPORTE INFRA;Natal;USER_ed78a147;0;natal;Natal;2408102
59581;[NOME_REMOVIDO] BI;13-11-2025 15:15;Solucionado;;USER_13aba2ee;GDADOS > PONTO DIGITAL;NAN;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - [NOME_REMOVIDO] [TERMO_INTERNO] - Administrativos > [NOME_REMOVIDO] administração pessoal
 

[NOME_REMOVIDO] SOLICITANTE:

2) NOME: : [NOME_REMOVIDO]
3) CONTATO: : [TELEFONE_REMOVIDO]
4) DESCRIÇÃO: : 
Boa tarde.

 

Solicito que o feriado registrado no dia 17/11/2025 seja registrado tranferido para o dia 21/11/2025 no gerenciador de ponto dos servidores da cidade Upanema, alusivo ao feriado do dia do Evangelho.

 

 

[NOME_REMOVIDO] MPE

[MATRICULA_REMOVIDA]

[NOME_REMOVIDO] – [TERMO_INTERNO]

[NOME_REMOVIDO] – DAPE

Tel. [TELEFONE_REMOVIDO]

5) ANEXO(S): : Nenhum documento anexado";SUPORTE DADOS;Natal;USER_ed78a147;0;natal;Natal;2408102
59565;[NOME_REMOVIDO] serviços de impressão: Compartilhar impressora por rede/USB;13-11-2025 14:53;Fechado;13-11-2025 15:38;USER_762a55ec;GAU > IMPRESSORA E SERVIÇÕES DE IMPRESSÃO;SEDE ADMINISTRATIVA II;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - ANEXO I(PP) > 44ª [NOME_REMOVIDO] justiça
 

[NOME_REMOVIDO] [NOME_REMOVIDO]:

2) SELECIONE: : Compartilhar impressora por rede/USB
 

INFORMAÇÕES OBRIGATÓRIAS:

3) [NOME_REMOVIDO]: : 044680
4) TELEFONE DE CONTATO: : [TELEFONE_REMOVIDO]
 

INFORMAÇÕES ADICIONAIS:

5) A [NOME_REMOVIDO] DE REDE OU USB? : [NOME_REMOVIDO] rede
6) [NOME_REMOVIDO] IP DA IMPRESSORA: : 044680
 

ANEXO:

7) : Nenhum documento anexado";SUPORTE N2;Natal;USER_ed78a147;0;natal;Natal;2408102
59547;Suporte à estação de trabalho: Problema - Software ou sistema;13-11-2025 14:31;Em atendimento (atribuído);;USER_a38a6d0f;SUPORTE À ESTAÇÃO;CANGUARETAMA;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Canguaretama
 

O QUE DESEJA SOLICITAR?

2) SELECIONE : Problema - Software ou sistema
 

INFORMAÇÕES OBRIGATÓRIAS:

3) TELEFONE PARA CONTATO: : [TELEFONE_REMOVIDO]
4) NOME OU ENDEREÇO IP DA ESTAÇÃO DE TRABALHO: : 50703
5) SOFTWARE OU [NOME_REMOVIDO]: : Scanner
6) DESCRIÇÃO DO PROBLEMA: : 
Solicito configuração do scanner de tombo 49271 no computador tombo 50703. O software está instalado, mas precisa configurar.

 

ANEXO:

7) : Nenhum documento anexado";SUPORTE N2;Canguaretama;USER_af9ff9d4;0;canguaretama;Canguaretama;2402204
59538;[NOME_REMOVIDO] equipamento: Notebook;13-11-2025 14:21;Em atendimento (atribuído);;USER_a38a6d0f;SOLICITAÇÃO DE EQUIPAMENTO;CANGUARETAMA;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Canguaretama
 

O QUE DESEJA SOLICITAR?

2) SELECIONE: : Notebook
 

INFORMAÇÕES OBRIGATÓRIAS:

3) TELEFONE DE CONTATO: : [TELEFONE_REMOVIDO]
4) O PEDIDO É DE ACRÉSCIMO OU SUBSTITUIÇÃO? : Substituição
5) [NOME_REMOVIDO]? : Servidor
6) QUANTIDADE DE [NOME_REMOVIDO]: : 1
7) [NOME_REMOVIDO] DE [NOME_REMOVIDO] EQUIPAMENTO: : 49135
8) MOTIVAÇÃO: : 
[NOME_REMOVIDO],

Cumprimentando-o(a), SOLICITO devolução do nobreak tombo 49135, da Recepção desta unidade ministerial, tendo em vista que se encontra danificado.

 

Obs.: Equipamento utilizado pela servidora [NOME_REMOVIDO], na RECEPÇÃO da unidade.

 

__

Cordialmente,

[NOME_REMOVIDO] Secretaria II
[MATRICULA_REMOVIDA]

 

 

ANEXO:

9) : Nenhum documento anexado";SUPORTE N2;Canguaretama;USER_af9ff9d4;0;canguaretama;Canguaretama;2402204
59502;Suporte à estação de trabalho: [NOME_REMOVIDO] informação/orientação;13-11-2025 13:28;Em atendimento (atribuído);;USER_580231f7;SUPORTE À ESTAÇÃO;SEDE CENTRAL III;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - [NOME_REMOVIDO] [TERMO_INTERNO] - Procuradorias > 9ª [NOME_REMOVIDO] justiça
 

O QUE DESEJA SOLICITAR?

2) SELECIONE : [NOME_REMOVIDO] informação/orientação
 

INFORMAÇÕES OBRIGATÓRIAS:

3) TELEFONE PARA CONTATO: : [TELEFONE_REMOVIDO]
4) DÚVIDA/SOLICITAÇÃO DE INFORMAÇÃO: : 
[NOME_REMOVIDO] computador da minha estação de trabalho tem apresentado bastante lentidão. Foi sugerida a troca da memória SSD. 
Solicito, assim a instalação de nova memória SSD no computador de TOMBO 023540 Se for necessária a formatação, que seja realizado o backup.

 

Obrigado.";SUPORTE N2;Natal;USER_ed78a147;0;natal;Natal;2408102
59488;Sistemas: Sistema de Processos;13-11-2025 12:34;Fechado;13-11-2025 12:52;USER_0443e02f;SISTEMAS;SEDE CENTRAL I;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - [NOME_REMOVIDO] [TERMO_INTERNO] > Coordenadoria jurídica administrativa
2) CARGO: : Técnico
 

DE [NOME_REMOVIDO]?

3) SELECIONE: : e-MP
 

O QUE DESEJA SOLICITAR?

4) SELECIONE: : Dúvidas/[NOME_REMOVIDO] uso
 

INFORMAÇÕES OBRIGATÓRIAS:

5) TELEFONE PARA CONTATO: : [TELEFONE_REMOVIDO]
6) DESCRIÇÃO DO PROBLEMA/DÚVIDA : 
Por gentileza, tem o manual de instalação da [TERMO_INTERNO] atualizado? 
  
 
 

ANEXO:

7) : Nenhum documento anexado";SUPORTE N1;Natal;USER_ed78a147;0;natal;Natal;2408102
59483;Rede, [TERMO_INTERNO] e Internet: [NOME_REMOVIDO] AD;13-11-2025 12:14;Fechado;13-11-2025 12:20;USER_d74ddc01;REDE E INTERNET;SEDE CENTRAL II;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - [NOME_REMOVIDO] [TERMO_INTERNO] - Administrativos > [NOME_REMOVIDO] atendimento ao [LOGIN_REMOVIDO]?

2) SELECIONE: : [NOME_REMOVIDO] AD
 

INFORMAÇÕES OBRIGATÓRIAS:

3) QUANTIDADE DE [NOME_REMOVIDO]: : Um
 

INFORMAÇÕES OBRIGATÓRIAS [NOME_REMOVIDO]:

4) [NOME_REMOVIDO] 1º MICROCOMPUTADOR: : 018850
5) INFORMAÇÕES ADICIONAIS: : 
Solicito a remoção do AD do equipamento PC Lenovo 018850. O dispositivo em questão será recolocado no domínio.

Atenciosamente,
DTI-Bancada.

 

ANEXO:

6) : Nenhum documento anexado";SUPORTE INFRA;Natal;USER_ed78a147;0;natal;Natal;2408102
59480;[NOME_REMOVIDO]: Acesso ou [NOME_REMOVIDO] permissão a Drive;13-11-2025 12:05;Pendente;;USER_6de7e5a4;DRIVES COMPARTILHADOS;IPANGUAÇU;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Ipanguaçu > Secretaria administrativa
 

O QUE DESEJA SOLICITAR?

2) SELECIONE: : Acesso ou [NOME_REMOVIDO] permissão a Drive
 

INFORMAÇÕES OBRIGATÓRIAS:

3) [NOME_REMOVIDO] OU REMOÇÃO? : Acesso
4) LOGIN(S) DO(S) USUÁRIO(S) A SER(EM) ADICIONADO(S) OU REMOVIDO(S): : priscila.pires
5) DRIVE(S) COMPARTILHADO(S) AO(S) [NOME_REMOVIDO]/REMOÇÃO: : [NOME_REMOVIDO] PmJ de Ipanguaçu
6) [NOME_REMOVIDO]? : Não
7) [NOME_REMOVIDO] ACESSO: : 20-11-2025 
 

INFORMAÇÕES ADICIONAIS ([NOME_REMOVIDO]):

8) [NOME_REMOVIDO] DE LOTAÇÃO? : Não
 

ANEXO:

9) : Nenhum documento anexado";SUPORTE N1;Ipanguaçu;USER_c3d41bf5;0;ipanguacu;Ipanguaçu;2404705
59478;[NOME_REMOVIDO]: Acesso ou [NOME_REMOVIDO] permissão a Drive;13-11-2025 12:02;Fechado;13-11-2025 12:19;USER_6de7e5a4;DRIVES COMPARTILHADOS;MARTINS;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Martins > Secretaria administrativa
 

O QUE DESEJA SOLICITAR?

2) SELECIONE: : Acesso ou [NOME_REMOVIDO] permissão a Drive
 

INFORMAÇÕES OBRIGATÓRIAS:

3) [NOME_REMOVIDO] OU REMOÇÃO? : Remoção
4) LOGIN(S) DO(S) USUÁRIO(S) A SER(EM) ADICIONADO(S) OU REMOVIDO(S): : priscila.pires
5) DRIVE(S) COMPARTILHADO(S) AO(S) [NOME_REMOVIDO]/REMOÇÃO: : 1PmJMonteAlegre, 2PmJMonteAlegre e SEC PmJMonteAlegre
 

INFORMAÇÕES ADICIONAIS ([NOME_REMOVIDO]):

6) [NOME_REMOVIDO] DE LOTAÇÃO? : Não
 

ANEXO:

7) : Documento anexado";SUPORTE N1;Martins;USER_ca7ca1e2;0;martins;Martins;2407401
59467;Suporte à estação de trabalho: Problema - Software ou sistema;13-11-2025 11:45;Fechado;13-11-2025 12:08;USER_8a4e793b;SUPORTE À ESTAÇÃO;ASSÚ;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Assú > Secretaria administrativa 1,2,3
 

O QUE DESEJA SOLICITAR?

2) SELECIONE : Problema - Software ou sistema
 

INFORMAÇÕES OBRIGATÓRIAS:

3) TELEFONE PARA CONTATO: : [TELEFONE_REMOVIDO]
4) NOME OU ENDEREÇO IP DA ESTAÇÃO DE TRABALHO: : 046916
5) SOFTWARE OU [NOME_REMOVIDO]: : Acesso à pastas compartilhada da 1ª, 2ª e 3ª PmJ´s Assu
6) DESCRIÇÃO DO PROBLEMA: : 
Não estou conseguindo visualizar as pastas compartilhadas desta [NOME_REMOVIDO] (Assu).

 

ANEXO:

7) : Nenhum documento anexado";SUPORTE N1;Assú;USER_c3d41bf5;0;acu;Açu;2400208
59448;[NOME_REMOVIDO] equipamento: Outros periféricos;13-11-2025 11:07;Fechado;13-11-2025 11:18;USER_f5a35d3f;SOLICITAÇÃO DE EQUIPAMENTO;SEDE CENTRAL III;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - [NOME_REMOVIDO] [TERMO_INTERNO] - Procuradorias > 10ª [NOME_REMOVIDO] justiça
 

O QUE DESEJA SOLICITAR?

2) SELECIONE: : Outros periféricos
3) [NOME_REMOVIDO]: : Teclado
 

INFORMAÇÕES OBRIGATÓRIAS:

4) TELEFONE DE CONTATO: : [TELEFONE_REMOVIDO]
5) O PEDIDO É DE ACRÉSCIMO OU SUBSTITUIÇÃO? : Substituição
6) [NOME_REMOVIDO]? : Servidor
7) QUANTIDADE DE [NOME_REMOVIDO]: : 1
8) [NOME_REMOVIDO] DE [NOME_REMOVIDO] EQUIPAMENTO: : 023473
9) MOTIVAÇÃO: : 
as teclas estão apagadas

 

ANEXO:

10) : Nenhum documento anexado";SUPORTE N2;Natal;USER_ed78a147;0;natal;Natal;2408102
59447;Rede, [TERMO_INTERNO] e Internet: Liberação - Acesso à [NOME_REMOVIDO]-Fi;13-11-2025 11:07;Fechado;13-11-2025 11:12;USER_8543d789;REDE E INTERNET;MOSSORÓ;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Mossoró > Promotorias > 17ª [NOME_REMOVIDO] justiça
 

O QUE DESEJA SOLICITAR?

2) SELECIONE: : Liberação - Acesso à [NOME_REMOVIDO]-Fi
 

INFORMAÇÕES OBRIGATÓRIAS:

3) [LOGIN_REMOVIDO] USUÁRIO: : joao.pinheiro
4) TELEFONE DE CONTATO: : [TELEFONE_REMOVIDO]
5) NOME (SSID) DA REDE WI-FI: : AP_15020
 

ANEXO:

6) : Nenhum documento anexado";SUPORTE N1;Mossoró;USER_ca7ca1e2;0;mossoro;Mossoró;2408003
59426;Suporte à estação de trabalho: Problema - Computador;13-11-2025 10:39;Em atendimento (atribuído);;USER_706c0703;SUPORTE À ESTAÇÃO;SEDE ADMINISTRATIVA III;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - ANEXO II(Militão) > CEAF - Setor técnico-pedagógico
 

O QUE DESEJA SOLICITAR?

2) SELECIONE : Problema - Computador
 

INFORMAÇÕES OBRIGATÓRIAS:

3) TELEFONE PARA CONTATO: : 84.98826.1900
4) NOME OU ENDEREÇO IP DA ESTAÇÃO DE TRABALHO ([NOME_REMOVIDO], [NOME_REMOVIDO]): : Tombo micro [NOME_REMOVIDO] - 040914
5) DESCRIÇÃO DO PROBLEMA: : 
O equipamento parou de funcionar.

6) INFORMAÇÕES ADICIONAIS : 
 

ANEXO:

7) : Nenhum documento anexado";SUPORTE N2;Natal;USER_ed78a147;0;natal;Natal;2408102
59403;Rede, [TERMO_INTERNO] e Internet: Liberação - Acesso à [TERMO_INTERNO];13-11-2025 10:14;Fechado;13-11-2025 11:50;USER_3b5866c3;REDE E INTERNET;ACARI;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Acari > Secretaria administrativa
 

O QUE DESEJA SOLICITAR?

2) SELECIONE: : Liberação - Acesso à [TERMO_INTERNO]
 

INFORMAÇÕES OBRIGATÓRIAS:

3) PESSOA SOLICITANTE: : [NOME_REMOVIDO]
4) E-MAIL: : [EMAIL_REMOVIDO]
5) DESCRIÇÃO : 
O assessor da [NOME_REMOVIDO], [NOME_REMOVIDO], que se encontra em teletrabalho, está sem acesso à [TERMO_INTERNO]. Ao tentar acessar, está aparecendo a mensagem de senha [SENHA_REMOVIDA] O mesmo acontece quando ele tenta acessar a [TERMO_INTERNO].

Desse modo, solicita que seja viabilizado o seu acesso novamente à [TERMO_INTERNO] e à [TERMO_INTERNO].

[LOGIN_REMOVIDO]

Contato: [TELEFONE_REMOVIDO]

Por favor, entrar em contato pelo WhatsApp, pois onde ele se encontra não pega área de telefone.

 

ANEXO:

6) : Nenhum documento anexado";SUPORTE N1;Acari;USER_6fed7464;0;acari;Acari;2400109
59402;Suporte à estação de trabalho: Problema - Computador;13-11-2025 10:09;Em atendimento (atribuído);;USER_ec491fea;SUPORTE À ESTAÇÃO;SEDE ADMINISTRATIVA III;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - ANEXO II(Militão) > 68ª [NOME_REMOVIDO] justiça
 

O QUE DESEJA SOLICITAR?

2) SELECIONE : Problema - Computador
 

INFORMAÇÕES OBRIGATÓRIAS:

3) TELEFONE PARA CONTATO: : [TELEFONE_REMOVIDO]
4) NOME OU ENDEREÇO IP DA ESTAÇÃO DE TRABALHO ([NOME_REMOVIDO], [NOME_REMOVIDO]): : 046914
5) DESCRIÇÃO DO PROBLEMA: : 
O meu computador foi trocado porque estava apresentando problemas. A instalação foi realizada sem problemas, porém a segunda tela deixou de pegar. A tela do computador principal não inicia mais, somente a do que funciona como segunda tela. 

6) INFORMAÇÕES ADICIONAIS : 
 

ANEXO:

7) : Nenhum documento anexado";SUPORTE N2;Natal;USER_ed78a147;0;natal;Natal;2408102
59395;Suporte em eventos: [NOME_REMOVIDO] suporte em evento;13-11-2025 10:04;Fechado;17-11-2025 08:01;USER_a2316c70;SUPORTE EM EVENTOS;MOSSORÓ;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Mossoró > Administração > Secretaria regional
 

INFORMAÇÕES OBRIGATÓRIAS:

2) SOLICITANTE: : [NOME_REMOVIDO]
3) [NOME_REMOVIDO]: : Audiência 5ª PmJ
4) DATA E [NOME_REMOVIDO]: : 14-11-2025 12:00
5) DATA E [NOME_REMOVIDO]: : 14-11-2025 16:00
6) [NOME_REMOVIDO]: : mini-auditório
7) [NOME_REMOVIDO] O EVENTO: : 
[NOME_REMOVIDO] AO [NOME_REMOVIDO], A [NOME_REMOVIDO].

 

ANEXO:

8) : Nenhum documento anexado";SUPORTE N2;Mossoró;USER_ca7ca1e2;0;mossoro;Mossoró;2408003
